ischemic_heart_disease	2	40-44	2.533	2.706	3.056	3.126	3.126	3.212	3.299	3.386	3.433	3.473	3.621	3.743	3.830	3.916	4.003	4.090	4.748
ischemic_heart_disease	2	45-49	3.053	3.314	3.560	3.560	3.646	3.646	3.733	3.820	3.881	3.907	4.055	4.187	4.264	4.350	4.437	4.524	5.181
ischemic_heart_disease	2	50-54	3.487	3.748	3.994	3.994	4.080	4.080	4.167	4.254	4.315	4.341	4.489	4.611	4.663	4.784	4.871	4.958	5.529
ischemic_heart_disease	2	55-59	3.921	4.182	4.427	4.427	4.514	4.514	4.601	4.688	4.749	4.775	4.923	5.045	5.096	5.218	5.305	5.392	6.049
ischemic_heart_disease	2	>=60	4.442	4.861	4.861	4.948	4.948	5.035	5.183	5.270	5.382	5.479	5.617	5.739	5.878	5.990	6.173	6.433	8.256
ischemic_stroke	1	<40	1.813	1.926	2.085	2.448	2.720	2.857	3.111	3.264	3.445	3.613	3.794	3.975	4.045	4.180	4.452	4.633	4.927
ischemic_stroke	1	40-44	3.626	3.626	3.717	3.808	3.898	3.989	4.157	4.247	4.338	4.429	4.519	4.693	4.815	4.996	5.087	5.223	5.380
ischemic_stroke	1	45-49	4.080	4.080	4.170	4.261	4.352	4.442	4.610	4.701	4.792	4.882	5.001	5.177	5.268	5.405	5.540	5.652	5.834
ischemic_stroke	1	50-54	4.533	4.555	4.624	4.736	4.833	4.924	5.064	5.183	5.273	5.364	5.455	5.631	5.721	5.839	5.993	6.084	6.287
ischemic_stroke	1	55-59	4.986	5.008	5.077	5.168	5.258	5.349	5.517	5.608	5.698	5.789	5.879	6.007	6.089	6.221	6.378	6.537	6.740
ischemic_stroke	1	>=60	5.440	5.530	5.621	5.786	5.880	5.970	6.089	6.215	6.333	6.452	6.605	6.732	6.831	6.968	7.177	7.449	9.081
ischemic_stroke	2	<40	1.553	1.643	1.734	2.006	2.278	2.459	2.641	2.822	2.934	3.094	3.185	3.298	3.443	3.624	3.715	3.842	4.600
ischemic_stroke	2	40-44	3.297	3.366	3.366	3.366	3.457	3.457	3.547	3.638	3.729	3.806	3.938	4.078	4.114	4.169	4.259	4.469	5.120
ischemic_stroke	2	45-49	3.819	3.819	3.819	3.819	3.910	3.910	4.001	4.091	4.182	4.259	4.440	4.531	4.621	4.622	4.712	4.917	5.573
ischemic_stroke	2	50-54	4.273	4.273	4.273	4.273	4.363	4.363	4.454	4.544	4.635	4.713	4.893	4.984	5.013	5.075	5.165	5.293	6.027
ischemic_stroke	2	55-59	4.726	4.726	4.726	4.726	4.816	4.816	4.907	4.998	5.088	5.166	5.257	5.437	5.438	5.529	5.619	5.619	6.480
ischemic_stroke	2	>=60	5.179	5.179	5.179	5.270	5.360	5.360	5.542	5.654	5.800	5.891	5.982	6.163	6.254	6.344	6.526	6.888	8.611
migraine	1	<40	-0.368	-0.362	-0.226	-0.025	0.012	0.016	0.019	0.148	0.156	0.176	0.183	0.220	0.345	0.383	0.458	0.487	0.812
migraine	1	40-44	-0.360	-0.224	-0.197	-0.022	0.022	0.023	0.025	0.160	0.161	0.187	0.224	0.362	0.389	0.462	0.489	0.685	0.815
migraine	1	45-49	-0.357	-0.221	-0.158	-0.020	0.025	0.026	0.027	0.162	0.189	0.190	0.328	0.391	0.464	0.487	0.493	0.690	0.818
migraine	1	50-54	-0.354	-0.218	-0.154	-0.017	0.028	0.029	0.083	0.166	0.192	0.194	0.332	0.395	0.468	0.494	0.518	0.791	0.820
migraine	1	55-59	-0.351	-0.215	-0.151	0.012	0.031	0.032	0.087	0.169	0.194	0.234	0.369	0.470	0.472	0.497	0.658	0.796	0.823
migraine	1	>=60	-0.347	-0.212	-0.148	0.034	0.035	0.036	0.088	0.172	0.176	0.203	0.340	0.473	0.477	0.501	0.662	0.800	0.832
migraine	2	<40	0.838	0.841	0.844	0.979	1.218	1.221	1.224	1.225	1.227	1.228	1.360	1.381	1.388	1.391	1.429	1.591	2.018
migraine	2	40-44	0.845	0.850	0.851	1.229	1.229	1.229	1.230	1.230	1.231	1.231	1.366	1.392	1.393	1.395	1.531	1.668	2.021
migraine	2	45-49	0.849	0.853	1.049	1.232	1.232	1.232	1.233	1.233	1.234	1.368	1.370	1.395	1.396	1.397	1.436	1.599	2.023
migraine	2	50-54	0.852	0.856	0.989	1.234	1.234	1.235	1.235	1.236	1.237	1.371	1.372	1.373	1.399	1.400	1.437	1.601	2.027
migraine	2	55-59	0.858	0.859	1.161	1.237	1.237	1.238	1.238	1.239	1.239	1.374	1.375	1.376	1.401	1.402	1.403	1.576	2.029
migraine	2	>=60	0.861	0.864	1.240	1.240	1.241	1.241	1.242	1.243	1.245	1.377	1.379	1.384	1.405	1.406	1.408	1.542	2.035
